id;name;area_id;area_name;salary_from;salary_to;salary_currency;url;employer_id;employer_name;snippet_requirement;snippet_responsibility;schedule_id;schedule_name;experience_id;experience_name
112950558;Менеджер по продажам;102;Хабаровск;;180000;RUR;https://api.hh.ru/vacancies/112950558?host=hh.ru;11422800;Metasapiens;...B2<highlighttext>C</highlighttext> сегменте ( опыт в IT направлении или проектных продажах будет преимуществом ). Коммуникативны, легко находите общий <highlighttext>язык</highlighttext> с любыми...;Поиск новых клиентов и проектов. Находить и назначать встречи с потенциальными клиентами с помощью холодных звонков, электронных писем, мессенджеров, на...;fullDay;Полный день;noExperience;Нет опыта
112951133;Лингвист - аналитик поиска / NLP;1;Москва;60000;90000;RUR;https://api.hh.ru/vacancies/112951133?host=hh.ru;1723062;DIGINETICA;Умение проводить исследования от гипотезы до вывода и разрабатывать эффективные решения. Опыт работы с <highlighttext>Python</highlighttext> (numpy, pandas, re и другие...;Взаимодействовать с ключевыми партнерами (Самокат, Золотое Яблоко, Азбука Вкуса и другие), выявлять их потребности и улучшать поисковые системы. ;remote;Удаленная работа;noExperience;Нет опыта
112951198;Разработчик C++ (3D);95;Тюмень;1500;2000;EUR;https://api.hh.ru/vacancies/112951198?host=hh.ru;3897565;Суравикин Артём Юрьевич;Умение программировать на современном <highlighttext>C++</highlighttext>. Знание основ трехмерной графики. Плюсом будет владение каким-либо 3D-движком (Unigine, Unreal Engine...;Разработка симулятора с трехмерной графикой на движке Unigine. Оптимизация рендера 3D сцены. Генерация и редактирование геометрии различных объектов. ;remote;Удаленная работа;between3And6;От 3 до 6 лет
112952332;Инвестиционный аналитик;2;Санкт-Петербург;200000;;RUR;https://api.hh.ru/vacancies/112952332?host=hh.ru;9485753;Охват-Управление;Опыт построения инвестиционных моделей с нуля - Знание 1С и Excel на высоком уровне (<highlighttext>SQL</highlighttext>, макросы, сводные таблицы, сложные формулы).;Финансовое моделирование и инвестиционный анализ. Консолидация, актуализация и анализ стратегической модели портфеля в целом и в различных разрезах. ;fullDay;Полный день;between3And6;От 3 до 6 лет
112953108;Ассистент руководителя;2;Санкт-Петербург;70000;100000;RUR;https://api.hh.ru/vacancies/112953108?host=hh.ru;9036697;Jansemin;Вы имеете опыт работы в швейке/ брендах одежды и имеете представление о видах тканей, фурнитуры. - Внимательны и проактивны, готовы к...;Запуск и сопровождение проектов (заказов) на швейном производстве. - Координация работы цехов, распределение задач между цехами. - Подбор и закупки материала, фурнитуры...;fullDay;Полный день;between1And3;От 1 года до 3 лет
112957999;Тестировщик ПО;77;Рязань;59000;;RUR;https://api.hh.ru/vacancies/112957999?host=hh.ru;3249084;Рязанское конструкторское бюро Глобус;Знание Linux, <highlighttext>С++</highlighttext> обязательно. Работа на территории работодателя. Приветствуется: знание операционных систем QNX, Windows, знание <highlighttext>SQL</highlighttext>, XML , опыт работы со...;Контроль качества разрабатываемых предприятием программных продуктов. Выполнение и анализ ошибок, возникающих при эксплуатации программных продуктов. Разработка и прогон автотестов, разработка...;fullDay;Полный день;between3And6;От 3 до 6 лет
112958633;Разработчик next.js;99;Уфа;80000;100000;RUR;https://api.hh.ru/vacancies/112958633?host=hh.ru;4381956;Технопром;Знание Next.js и <highlighttext>TypeScript</highlighttext>. Уверенное владение <highlighttext>JS</highlighttext> (ES5, ES6). Опыт работы с git. Знание и опыт CSS3...;Участие в новом startup проекте по разработке SaaS системы автоматизации управления предприятием для промышленности. Задачи по разработке нагруженных систем. ;remote;Удаленная работа;between1And3;От 1 года до 3 лет
112959399;Системный администратор;53;Краснодар;70000;;RUR;https://api.hh.ru/vacancies/112959399?host=hh.ru;749819;Газпром теплоэнерго;Высшее образование - бакалавриат или среднее профессиональное образование - программы подготовки специалистов среднего звена. Дополнительное профессиональное образование - программы повышения квалификации, программы профессиональной...;Администрирование коммутаторов Mikrotik. Монтаж настройка, поддержка работоспособности слаботочных систем ЛВС. Администрирование <highlighttext>SQL</highlighttext>. Администрирование антивирусного ПО Касперский. Знание различных ПО: MS...;fullDay;Полный день;between1And3;От 1 года до 3 лет
112961486;Инженер отдела разработки;77;Рязань;70000;;RUR;https://api.hh.ru/vacancies/112961486?host=hh.ru;1130122;НПП Тепловодохран;...и процедуры тестирования. - Опыт работы с интерфейсами rs485,232, устройствами с поддержкой протокола LoRaWAN. - Базовые знания <highlighttext>C#</highlighttext> или <highlighttext>С++</highlighttext>.;Ручное функциональное тестирование приборов. - Ручное функциональное и интеграционное тестирование встроенного ПО. - Поддержание в актуальном состоянии уже существующей тестовой документации и...;fullDay;Полный день;between1And3;От 1 года до 3 лет
112964980;Технический писатель;1;Москва;150000;;RUR;https://api.hh.ru/vacancies/112964980?host=hh.ru;9498306;НПО ПКРВ-Иннополис;Вашим плюсом будет: Знание <highlighttext>языка</highlighttext> разметки (Markdown). Опыт документирования или тестирования API (REST, SOAP). Знакомство с <highlighttext>языками</highlighttext> программирования (<highlighttext>Java</highlighttext>, <highlighttext>Python</highlighttext>). ;Разработка текстовой конструкторской (в т.ч. эксплуатационной) и ремонтной документации на изделия в рамках реализуемых НИОКР, а также иной отчетной...;fullDay;Полный день;between3And6;От 3 до 6 лет
112967192;Junior DevOps;1;Москва;60000;100000;RUR;https://api.hh.ru/vacancies/112967192?host=hh.ru;4270876;Точка Оплаты;Docker, Docker Compose (на уровне уверенного владения командной строкой, создания Dockerfile и docker-compose.yml). Bash. Qemu-KVM. <highlighttext>SQL</highlighttext>-запросы, Администрирование MySQL. ;Сборка проектов в Docker-образы, создание файлов Docker Compose. Автоматизация проверки работы ПО, мониторинга ошибок, мониторинга доступности сервисов и т...;remote;Удаленная работа;noExperience;Нет опыта
112967466;Аналитик продаж;1;Москва;110000;110000;RUR;https://api.hh.ru/vacancies/112967466?host=hh.ru;2746;ДИКСИ, группа компаний;Желателен опыт работы в FMCG. Уверенный пользователь Excel, Outlook, PowerPoin. Базовый уровень владения <highlighttext>SQL</highlighttext>.;Подготовка отчётности в рамках категорийного анализа, формулировка выводов и рекомендаций. Подготовка данных для пересмотра категорий. Подготовка отчетов по запросу в...;fullDay;Полный день;noExperience;Нет опыта
112968922;Младший системный администратор;1;Москва;;100000;RUR;https://api.hh.ru/vacancies/112968922?host=hh.ru;7726;NF Group;Практический опыт работы с технологиями виртуализации Hyper-V (установка, миграция, перенос), резервного копирования и восстановления (методики архивирования, архивирование/восстановление <highlighttext>SQL</highlighttext>). ;2-я линия техподдержки. Администрирование сетей с несколькими котроллерами домена. Резервное копирование и восстановление данных (архивирование/восстановление <highlighttext>SQL</highlighttext>).;fullDay;Полный день;noExperience;Нет опыта
112969307;Инженер-программист;107;Чебоксары;80000;140000;RUR;https://api.hh.ru/vacancies/112969307?host=hh.ru;120583;Кейсистемс;<highlighttext>Язык</highlighttext> <highlighttext>C#</highlighttext>. Net Core и Entity Framework. <highlighttext>JavaScript</highlighttext>. <highlighttext>SQL</highlighttext> (базовые знания).;Разработка веб-приложений и сервисов. Проведение code-review. Анализ ТЗ от бизнес-аналитиков, техническая оценка ТЗ. Работа с системами контроля...;fullDay;Полный день;between1And3;От 1 года до 3 лет
112969336;Group Head of Marketing and Communications, Major Real Estate Developer, Nairobi/Kenya;1;Москва;8000;15000;USD;https://api.hh.ru/vacancies/112969336?host=hh.ru;827573;РИ В КВАДРАТЕ;Fluency in English is required. Degree in Marketing, Communications, or related field from a reputable university. At least 12 years...;The Group Head of Marketing & Communications is a senior, strategic position with overall responsibility for the conception and execution of...;fullDay;Полный день;moreThan6;Более 6 лет
112969506;NodeJS-разработчик;1;Москва;;100000;RUR;https://api.hh.ru/vacancies/112969506?host=hh.ru;9653000;AG Soft;Знание Node.js, PostgreSQL. Знание библиотек Express.js, Sequalize и опыт их использования в коммерческих проектах. Знание основных паттернов ООП. ;;fullDay;Полный день;between1And3;От 1 года до 3 лет
112969539;Python/Django разработчик (Middle+/Senior);1;Москва;3500;5000;USD;https://api.hh.ru/vacancies/112969539?host=hh.ru;9354787;WebGears Services;Frameworks: Django/DRF (более 5 лет опыта + работа с последними версиями). <highlighttext>Python</highlighttext> (строго более 8 лет опыта). ;Кодить, тестировать, интегрировать. Участвовать в планировании и улучшении процессов.;remote;Удаленная работа;moreThan6;Более 6 лет
112969546;Backend Developer (Python) - Бэкенд-разработчик (Python);1;Москва;250000;;RUR;https://api.hh.ru/vacancies/112969546?host=hh.ru;1113320;Имарк;"Английский <highlighttext>язык</highlighttext> на уровне, позволяющем понимать техническую документацию; русский <highlighttext>язык</highlighttext> на разговорном уровне. - Практические навыки работы с веб-серверами (например...";Разрабатывать новый функционал в соответствии с ТЗ. - Интегрировать сторонние сервисы. - Поддерживать работу приложения. - Участвовать в проектировании архитектуры, выработке решений по...;remote;Удаленная работа;between3And6;От 3 до 6 лет
112973522;Специалист по тестированию (ручное тестирование);3;Екатеринбург;60000;;RUR;https://api.hh.ru/vacancies/112973522?host=hh.ru;2126550;Информационные системы;Знание тест-дизайна, умение писать тест-кейсы. Знание <highlighttext>SQL</highlighttext>(на базовом уровне). Опыт функционального тестирования мобильных и веб-приложений. ;Выполнение ручного тестирования. Проведение функционального и регрессионного тестирования. Разработка и поддержание тест-кейсов в актуальном состоянии. Тестирование требований. ;fullDay;Полный день;between1And3;От 1 года до 3 лет
112978084;Руководитель технической поддержки информационных технологий;84;Ставрополь;90000;;RUR;https://api.hh.ru/vacancies/112978084?host=hh.ru;2563754;Промрешение Экспорт;Знание основ реляционных баз данных (таблицы, виды отношений, первичные и внешние ключи). Знание <highlighttext>SQL</highlighttext> (запросы к нескольким таблицам, виды объединений...;Мы готовы предложить нашим клиентам технически сложные этикетировочные системы и конвейерное оборудование любой сложности. Обеспечить предприятие качественной технической поддержкой установленного...;fullDay;Полный день;between1And3;От 1 года до 3 лет
112979701;Тестировщик ПО;69;Орел;80000;;RUR;https://api.hh.ru/vacancies/112979701?host=hh.ru;3385635;Агросервис;Владение <highlighttext>SQL</highlighttext> на уровне написания запросов средней сложности. Владение работы с TMS. Опыт автоматизации тестирования. Понимание стека MySQL, Vue.js, <highlighttext>PHP</highlighttext>. ;Полноценное исследовательское, регрессионное и функциональное тестирование ПО. Локализация и документирование дефектов. Создание тест-кейсов, тест-планов, чек-листов, отчетов о...;remote;Удаленная работа;between1And3;От 1 года до 3 лет
112981208;PHP-разработчик;78;Самара;100000;150000;RUR;https://api.hh.ru/vacancies/112981208?host=hh.ru;9833420;Info Air;Требования и навыки: Уверенные знания <highlighttext>PHP</highlighttext>7. Умение строить запросы с JOIN и агрегировать данные в MySQL. Опыт работы с...;Мы разрабатываем финтех проект в области торговли на фондовом рынке. Это не стартап, проект развивается на собственные финансовые средства. ;remote;Удаленная работа;between1And3;От 1 года до 3 лет
112981337;Инженер-технолог с навыками аналитики (электроэнергетика, удаленная работа);1;Москва;60000;;RUR;https://api.hh.ru/vacancies/112981337?host=hh.ru;1582582;МодЭнС Групп;Уверенное владение Microsoft Office (MS Word, MS Excel, MS PowerPoint, Acrobat, Autocad (желательно). Навыки работы в <highlighttext>Python</highlighttext>. Навыки системного аналитика. ;Проверка расчетов полной стоимости по укрупненным нормативам цен (УНЦ) у заказчика (будет обучение). Выполнение расчетов полной стоимости по УНЦ заказчика...;remote;Удаленная работа;between1And3;От 1 года до 3 лет
112981585;Бизнес-ассистент со знанием английского языка / Business Assistant;2;Санкт-Петербург;120000;160000;RUR;https://api.hh.ru/vacancies/112981585?host=hh.ru;11466815;МТИ Технологии;<highlighttext>C</highlighttext>1-<highlighttext>C</highlighttext>2 proficiency in English (written and spoken) is mandatory. Excellent organizational and time management skills. ;Provide comprehensive administrative support to the CEO, including scheduling appointments, managing correspondence, preparing presentations, and handling travel arrangements. ;fullDay;Полный день;between1And3;От 1 года до 3 лет
112982429;Финансовый менеджер в международную компанию;1;Москва;90000;115000;RUR;https://api.hh.ru/vacancies/112982429?host=hh.ru;617801;Brilliant Telecom;Опыт работы в финансах (бухгалтерии) в международной компании является преимуществом. Знание структуры <highlighttext>SWIFT</highlighttext> является преимуществом. Знание английского <highlighttext>языка</highlighttext> A2...;Отслеживание балансов партнеров в CRM системах, уведомление партнеров о балансах. Обработка <highlighttext>SWIFT</highlighttext> сообщений банков и внесение их в Excel и...;fullDay;Полный день;between1And3;От 1 года до 3 лет
112983096;Главный эксперт;54;Красноярск;190000;;RUR;https://api.hh.ru/vacancies/112983096?host=hh.ru;1710409;РусГидро ИТ сервис;Настройка прав в файловых системах Windows, Linux. Просмотр и анализ системных логов. Английский <highlighttext>язык</highlighttext> (чтение технической документации). Понимание как работает...;...1<highlighttext>C</highlighttext>. Анализ проблем с производительностью, выработка рекомендаций и их применение. Выполнение регламентно-профилактических работ на серверах 1<highlighttext>C</highlighttext>. ;fullDay;Полный день;between3And6;От 3 до 6 лет
112984894;Python-разработчик (парсинг);1;Москва;70000;150000;RUR;https://api.hh.ru/vacancies/112984894?host=hh.ru;10122709;Аптрейд;Уверенное понимание работы с Git. Опыт многопоточного и асинхронного программирования. Опыт работы PostgreSQL. Понимание принципов SOLID. Опыт написания Unit-тестов...;Разработка высокоскоростных парсеров. Разработка дополнительных утилит/сервисов для краулеров. Поддержка текущих краулеров. Отслеживание возможности парсинга интернет-ресурса (отслеживание json-запросов...;remote;Удаленная работа;between1And3;От 1 года до 3 лет
112984972;Middle frontend developer (React);1;Москва;;300000;RUR;https://api.hh.ru/vacancies/112984972?host=hh.ru;5347571;АТМОсфера;<highlighttext>Js</highlighttext>. React 2+ года. Верстка. Система управления состоянием (например: redux). ES6. Работа с асинхронностью (callback, Promise, async/await). ;Разработка новых продуктов на реакте с нуля. Компоненты, взаимодействие с backend. Поддержка и рефакторинг текущих проектов. Ревью кода. Написание автотестов. ;remote;Удаленная работа;between1And3;От 1 года до 3 лет
112985256;Руководитель международного отдела продаж;1;Москва;;250000;RUR;https://api.hh.ru/vacancies/112985256?host=hh.ru;3558625;ECOS;Отличные управленческие и организационные навыки. Аналитические способности, системность. Настойчивость в достижении результатов. Свободное владение английским <highlighttext>языком</highlighttext> (минимум С1).;"Развитие продаж услуг компании в сегментах b2<highlighttext>c</highlighttext> (UpSell действующей клиентской базы, без """"холодных"""" звонков). Построение системы эффективных онлайн...";fullDay;Полный день;between3And6;От 3 до 6 лет
112985324;Junior PHP-разработчик/программист/developer;1;Москва;50000;;RUR;https://api.hh.ru/vacancies/112985324?host=hh.ru;999442;amoCRM;Опыт с MySQL. Базовый уровень в HTML/CSS/<highlighttext>JavaScript</highlighttext>. Владение Git. Коммерческий опыт или опыт написания своих проектов от полугода. ;Проектировать и реализовывать новые интеграции amoCRM с другими сервисами. Дорабатывать, поддерживать и оптимизировать уже существующие интеграции. Участвовать в развитии продукта...;fullDay;Полный день;noExperience;Нет опыта
112985476;Программист / HTML-верстальщик;79;Саратов;60000;110000;RUR;https://api.hh.ru/vacancies/112985476?host=hh.ru;10668298;Халиков Данис Кямилевич;Уверенные знания HTML5, CSS3. Знание <highlighttext>JS</highlighttext> (ES6+), jQuery. HTML, CSS, <highlighttext>JS</highlighttext>, SASS, My <highlighttext>SQL</highlighttext>, PostgreSQL, Git...;Вёрстка HTML-шаблонов для сайтов и приложений. Исправление и доработка существующих сайтов, улучшение их функциональности и дизайна. Адаптивная верстка страниц...;fullDay;Полный день;noExperience;Нет опыта
112986456;Системный администратор;66;Нижний Новгород;70000;140000;RUR;https://api.hh.ru/vacancies/112986456?host=hh.ru;3164996;Логистика для Бизнеса;...технологий построения СКС. Опыт настройки Mikrotik. Опыт сопровождения СУБД MS <highlighttext>SQL</highlighttext>. Опыт настройки сетевого оборудования Cisco. Опыт работы с web...;Администрирование серверных ОС Windows Server. Установка и настройка серверов MS <highlighttext>SQL</highlighttext> и 1С. Администрирование среды виртуализации (Hyper-V). ;fullDay;Полный день;between1And3;От 1 года до 3 лет
112986899;Дизайнер (web и мобильные интерфейсы, UX / UI-дизайн);1;Москва;150000;;RUR;https://api.hh.ru/vacancies/112986899?host=hh.ru;3345111;look.online;Создание и развитие дизайн-системы, понимание специфики пользовательских сценариев. Опыт в разработке дизайна мобильных и web интерфейсов. Портфолио с примерами...;Разработка интерфейсов от референсов и вайрфреймов до финального прототипа и UI гайдлайна с высокой детализацией (high-fidelity prototype). ;fullDay;Полный день;between1And3;От 1 года до 3 лет
112987130;Ведущий Frontend-разработчик;1;Москва;250000;350000;RUR;https://api.hh.ru/vacancies/112987130?host=hh.ru;6132460;С.С.М.;Уверенное владение <highlighttext>JavaScript</highlighttext>, jQuery, DOM. Опыт работы с Visiology. Опыт работы с библиотеками аналитических виджетов (Highcharts, D3.js и аналогичные). ;Проработка UI для новых и существующих компонентов аналитической системы Visiology. Проектирование и разработка Front-End для веб-сервисов. ;remote;Удаленная работа;moreThan6;Более 6 лет
112987756;PHP+JS разработчик;1;Москва;90000;100000;RUR;https://api.hh.ru/vacancies/112987756?host=hh.ru;3018416;KZM Календарь замеров и монтажей;Знание <highlighttext>PHP</highlighttext>(middle). Умение работать с MySQL(написание сложных запросов будет плюсом). Умение работать с GIT. Умение работать с <highlighttext>JS</highlighttext>...;Разработка ПО (виджеты и приложения) по ТЗ для amoCRM и Битрикс24.;remote;Удаленная работа;between1And3;От 1 года до 3 лет
112988010;Разработчик PHP;78;Самара;;150000;RUR;https://api.hh.ru/vacancies/112988010?host=hh.ru;10616584;Awelite;Иметь опыт продуктивной разработки на <highlighttext>PHP</highlighttext> от 3 лет и выше. Иметь опыт продуктивной разработки на Yii 2, Laravel, Symfony...;Возможность разрабатывать для разных отраслей, работать с актуальными версиями конфигураций.;remote;Удаленная работа;between3And6;От 3 до 6 лет
112988109;Логист (ВЭД);1;Москва;150000;150000;RUR;https://api.hh.ru/vacancies/112988109?host=hh.ru;4058283;КамТрансАвто;Продвинутый пользователь ПК, MS Office (Excel – уверенный пользователь), Bitrix24. Знание 1<highlighttext>C</highlighttext>, основ Инкотермс. Аналитическое мышление, внимательность, ответственность, быстрая...;"Расчет стоимости перевозки грузов (КНР-РФ; внутрироссийская логистика)- ГТ; ЛКТ; Запчасти. Расчет себестоимости, таможенных платежей. Организация/координация процесса перемещения продукции...";remote;Удаленная работа;between3And6;От 3 до 6 лет
112990285;Системный администратор 2-3 линии поддержки;1;Москва;140000;195000;RUR;https://api.hh.ru/vacancies/112990285?host=hh.ru;18097;Коммерсантъ;Базовые знания Linux систем. Знание английского <highlighttext>языка</highlighttext> (читать/переводить). Ответственность, целеустремленность и готовность решать задачи в интересах компании. ;Обслуживание всего парка серверов. Восстановление работы серверного оборудования после сбоев. Администрирования внутренних систем: AD (GPO и контроль доступа), антивирус DrWeb...;fullDay;Полный день;between3And6;От 3 до 6 лет
112991465;Ведущий менеджер по работе с клиентами (B2B);2;Санкт-Петербург;130000;;RUR;https://api.hh.ru/vacancies/112991465?host=hh.ru;1086880;EventyOn;Имеет успешный опыт активных продаж в B2B с крупными и средними компаниями.;Вести активный поиск клиентов, осуществлять звонки и договариваться о дальнейшем взаимодействии. Составить коммерческое предложение и получить оплату от клиента. ;fullDay;Полный день;between1And3;От 1 года до 3 лет
112991944;Senior Recruiter;2;Санкт-Петербург;100000;;RUR;https://api.hh.ru/vacancies/112991944?host=hh.ru;10647363;Grow Consulting;Вас заряжают задачи по закрытию вакансий и вы настроены на получение бонусов. Вы умеете продавать вакансии соискателям и соискателей заказчикам. ;Полный цикл найма, от снятия вакансии до выхода по следующим направлениям: Финансовое управление, IT, Продажи, Логистика, Закупки. Участие в развитии...;fullDay;Полный день;between3And6;От 3 до 6 лет
112993609;Junior Java Developer;1;Москва;100000;150000;RUR;https://api.hh.ru/vacancies/112993609?host=hh.ru;472;Дартс рекрутинг сервисез;Опыт работы с системами контроля версий (Git). Базовые знания <highlighttext>Java</highlighttext>. Понимание принципов ООП. Понимание REST API. Опыт работы с Linux. ;Разработка и поддержка серверной части сервисов на <highlighttext>языке</highlighttext> <highlighttext>Java</highlighttext>. Участие в проектировании архитектуры и написании технической документации. Написание модульных и...;fullDay;Полный день;between1And3;От 1 года до 3 лет
112996180;Системный аналитик;1;Москва;2000;2500;USD;https://api.hh.ru/vacancies/112996180?host=hh.ru;5808347;Альянс;Опыт проектирования интеграций через API и брокеры сообщений. Навыки работы с БД, написания <highlighttext>SQL</highlighttext>-запросов и проектирования ER-диаграмм. ;Работать с людьми: разработчиками, руководителем продукта и бизнес-заказчиками. Собирать, анализировать и документировать функциональные и нефункциональные требования к системе. ;remote;Удаленная работа;between3And6;От 3 до 6 лет
112997100;Руководитель стартап проекта в сфере e-commerce;1;Москва;250000;;RUR;https://api.hh.ru/vacancies/112997100?host=hh.ru;10547349;Ресторан The Бык (ИП Межлумова Ирина Юльевна);Вести переговоры на международном уровне. Важно свободное владение английским <highlighttext>языком</highlighttext> и опыт аналогичных переговоров. Требования: Быстрый ум. Отличные коммуникативные навыки. ;...международные рынки электронной коммерции b2b и b2<highlighttext>c</highlighttext>. Сформировать и координировать работу команды. Выстроить сильный отдел продаж.;fullDay;Полный день;moreThan6;Более 6 лет
112999059;Менеджер по сопровождению;1;Москва;50000;75000;RUR;https://api.hh.ru/vacancies/112999059?host=hh.ru;5447955;Maris.kid;Опыт работы с заказами в интернет магазине. Умение находить общий <highlighttext>язык</highlighttext> с людьми и решать задачи без конфликтов. ;Обработка оплаченных заказов и контроль за правильностью заполнения всех данных для доставки. Оперативное реагирование на вопросы клиентов и помощь им...;remote;Удаленная работа;between1And3;От 1 года до 3 лет
112999271;Аккаунт-менеджер IT-проектов (Account manager);2;Санкт-Петербург;80000;120000;RUR;https://api.hh.ru/vacancies/112999271?host=hh.ru;1588282;Sborka Project;Понимание стека веб-технологий (front-end, back-end). Знание специфики ведения аутсорс и аутстаф проектов длиной от 1 мес. ;Параллельно управлять аутсорс и аутстаф проектами с российскими заказчиками. Активно участвовать в пресейле: составлять ТЗ, сметы, договоры с клиентами. ;remote;Удаленная работа;between1And3;От 1 года до 3 лет
113002580;PHP Senior/Middle разработчик;1;Москва;;300000;RUR;https://api.hh.ru/vacancies/113002580?host=hh.ru;2009999;Премиум Бонус;Опыт работы с высоконагруженными системами. Опыт работы с ETL, OLAP. Навыки работы с другими <highlighttext>языками</highlighttext> (<highlighttext>TypeScript</highlighttext>, <highlighttext>Python</highlighttext>, GoLang, <highlighttext>Java</highlighttext>/<highlighttext>Kotlin</highlighttext>...;Покрывать свой код тестами. Проводить code-review коллег. Backend на <highlighttext>PHP</highlighttext> 8.3, Yii2 (symfony container), но стараемся писать...;remote;Удаленная работа;between3And6;От 3 до 6 лет
113003181;Системный администратор;66;Нижний Новгород;100000;;RUR;https://api.hh.ru/vacancies/113003181?host=hh.ru;43517;Провенто, ГК;Опыт работы с системами мониторинга. Опыт программирования на одном из <highlighttext>языков</highlighttext> ООП. Опыт написания скриптов на PowerShell. Опыт работы с...;Поддержание в работоспособном состоянии компьютерной сети компании (~200 компьютеров - офисов, цехов, складов, филиалов) серверов и IT сервисов. Техническая поддержка пользователей. ;fullDay;Полный день;between3And6;От 3 до 6 лет
113003961;Flutter-разработчик;1;Москва;200000;;RUR;https://api.hh.ru/vacancies/113003961?host=hh.ru;2029899;GTS;Необходимые знания: Уверенное знание Flutter SDK и <highlighttext>Dart</highlighttext>. Знание принципов ООП, SOLID и чистого кода. Понимание архитектурных паттернов для управления...;SALES - продажа коммерческой и специальной техники. SERVICE - сеть сервисных станций по ремонту и обслуживанию: SOLUTIONS -производство и реализация полуприцепов и...;remote;Удаленная работа;between3And6;От 3 до 6 лет
113005286;Специалист технической поддержки;2;Санкт-Петербург;;120000;RUR;https://api.hh.ru/vacancies/113005286?host=hh.ru;1589180;Интернет Проекты;...грамотных консультаций по вопросам подключения к API платформы (писать код не нужно, достаточно базовой логики и общего понимания <highlighttext>SQL</highlighttext> запросов).;Консультировать клиентов в чате поддержки.;fullDay;Полный день;between1And3;От 1 года до 3 лет
113005603;СТО / Chief Technical Officer (Node.js) в стартап;1;Москва;500000;;RUR;https://api.hh.ru/vacancies/113005603?host=hh.ru;10710642;Radium Finance;Эта вакансия про тебя, если симбиоз управленческой зрелости, стратегического видения, сильных технических навыков, продуктового кругозора и глубокое погружение в бизнес...;Управлять командой разработчиков ~ 40+ человек (бэк, фронт, тестирование, девопс, мобильная разработка). Выстраивать процессы взаимодействия команд. Обеспечивать своевременные выходы релизов. ;fullDay;Полный день;moreThan6;Более 6 лет
113006025;Бухгалтер-калькулятор;1454;Новороссийск;50000;50000;RUR;https://api.hh.ru/vacancies/113006025?host=hh.ru;9288332;Кофе Пей Фуд;Опыт работы в IIKO приветствуется (обучаем). Преимуществом является опыт с сфере общественного питания. Опыт проведения инвентаризации и ревизий. ;Создание и проведение приходных, расходных накладных, актов списания, перемещения. Работа с технологическими картами. Авансовые отчеты. Принятие кассовых смен. Распределение расходов. ;fullDay;Полный день;between1And3;От 1 года до 3 лет
113006238;Тестировщик SAP;66;Нижний Новгород;;80000;RUR;https://api.hh.ru/vacancies/113006238?host=hh.ru;4537757;Антара;...логов <highlighttext>java</highlighttext> приложений, понимания stack trace, опыт понимания интеграционных ошибок из логов приложения (многопоточное приложение, интеграции Kafka/jdbc/<highlighttext>SQL</highlighttext>/HTTP...;Тестирование SAP.  Создание тестовой модели нового продукта.  Исследовательское тестирование функциональности.  Разработка новых тестовых сценариев на основании требований к продукту.  ;remote;Удаленная работа;between1And3;От 1 года до 3 лет
113007341;IT-специалист по поддержке интернет-магазинов;1;Москва;80000;100000;RUR;https://api.hh.ru/vacancies/113007341?host=hh.ru;9530217;Гагарин;Плюсом будет: Опыт работы с Asterisk, Bitrix24 или другими CRM. Навыки работы с <highlighttext>SQL</highlighttext> или другими базами данных. ;Обеспечение стабильной работы интернет-магазина: техническая поддержка, устранение неисправностей. Интеграция с учетными системами, такими как МойСклад и 1С: настройка...;remote;Удаленная работа;between1And3;От 1 года до 3 лет
113007900;Web-разработчик;1;Москва;100000;;RUR;https://api.hh.ru/vacancies/113007900?host=hh.ru;2402384;УК Союз Маринс Групп;Опыт работы с <highlighttext>JavaScript</highlighttext>, jQuery (базовый уровень). Опыт работы с <highlighttext>PHP</highlighttext> 5/7. Опыт работы с базами данных (MySQL). ;Своевременное наполнение и обновление контента на сайтах компании. Поддержка и администрирование сайтов, включая исправление технических ошибок и добавление функционала на...;remote;Удаленная работа;between1And3;От 1 года до 3 лет
113007955;WEB-разработчик;104;Челябинск;100000;;RUR;https://api.hh.ru/vacancies/113007955?host=hh.ru;2402384;УК Союз Маринс Групп;Опыт работы с <highlighttext>JavaScript</highlighttext>, jQuery (базовый уровень). Опыт работы с <highlighttext>PHP</highlighttext> 5/7. Опыт работы с базами данных (MySQL). ;Своевременное наполнение и обновление контента на сайтах компании. Поддержка и администрирование сайтов, включая исправление технических ошибок и добавление функционала на...;remote;Удаленная работа;between1And3;От 1 года до 3 лет
113008264;WEB-разработчик;66;Нижний Новгород;100000;;RUR;https://api.hh.ru/vacancies/113008264?host=hh.ru;2402384;УК Союз Маринс Групп;Опыт работы с <highlighttext>JavaScript</highlighttext>, jQuery (базовый уровень). Опыт работы с <highlighttext>PHP</highlighttext> 5/7. Опыт работы с базами данных (MySQL). ;Своевременное наполнение и обновление контента на сайтах компании. Поддержка и администрирование сайтов, включая исправление технических ошибок и добавление функционала на...;remote;Удаленная работа;between1And3;От 1 года до 3 лет
